OBJECTID,safield002,safield003,sauid,saangle,sasize,sasymbolno,safield000,x,y,objectid_1,x1,y1
647,梅丘2-23-18,,,,,,,139.6497589,35.65203055,647,139.6497589,35.65203055
648,梅丘1-59-3,,,,,,,139.6509573,35.65274905,648,139.6509573,35.65274905
649,梅丘2-26-1,,,,,,,139.650859,35.65218419,649,139.650859,35.65218419
650,梅丘2-28-9,,,,,,,139.6513786,35.65233469,650,139.6513786,35.65233469
651,梅丘2-25-14,,,,,,,139.6511693,35.65212598,651,139.6511693,35.65212598
652,梅丘2-23-3,,,,,,,139.6500237,35.6510507,652,139.6500237,35.6510507
653,梅丘2-24-6,,,,,,,139.6507902,35.65104222,653,139.6507902,35.65104222
654,梅丘2-24-1,,,,,,,139.6513408,35.65085476,654,139.6513408,35.65085476
655,梅丘2-29-10,,,,,,,139.6515381,35.6518518,655,139.6515381,35.6518518
656,梅丘2-29-3,,,,,,,139.6516678,35.65111197,656,139.6516678,35.65111197
657,梅丘2-29-15,,,,,,,139.6519489,35.65204486,657,139.6519489,35.65204486
658,梅丘2-30-10,,,,,,,139.6526286,35.6514955,658,139.6526286,35.6514955
659,梅丘2-17-5,,,,,,,139.6522248,35.65107666,659,139.6522248,35.65107666
660,梅丘2-32-6,,,,,,,139.6523963,35.65217957,660,139.6523963,35.65217957
661,梅丘2-16-9,,,,,,,139.6531805,35.65110441,661,139.6531805,35.65110441
662,梅丘2-16-13,,,,,,,139.6536176,35.65100781,662,139.6536176,35.65100781
663,梅丘2-16-5,,,,,,,139.6529908,35.65056673,663,139.6529908,35.65056673
664,梅丘2-34-3,,,,,,,139.6541968,35.65119093,664,139.6541968,35.65119093
665,梅丘2-33-13,,,,,,,139.6531033,35.65214133,665,139.6531033,35.65214133
666,梅丘2-16-17,,,,,,,139.6534772,35.65038024,666,139.6534772,35.65038024
667,梅丘2-13-27,,,,,,,139.65446,35.65052746,667,139.65446,35.65052746
668,梅丘3-8-1,,,,,,,139.6550743,35.65005758,668,139.6550743,35.65005758
669,梅丘3-5-15,,,,,,,139.6564168,35.65060552,669,139.6564168,35.65060552
670,梅丘3-9-1,,,,,,,139.6547178,35.65162409,670,139.6547178,35.65162409
671,梅丘3-12-17,,,,,,,139.6563869,35.65183225,671,139.6563869,35.65183225
672,梅丘3-14-15,,,,,,,139.6572368,35.65150467,672,139.6572368,35.65150467
673,梅丘3-15-10,,,,,,,139.657737,35.65085912,673,139.657737,35.65085912
674,梅丘3-16-6,,,,,,,139.6580429,35.651467,674,139.6580429,35.651467
675,梅丘3-16-9,,,,,,,139.658285,35.65125282,675,139.658285,35.65125282
676,代田3-4-8,,,,,,,139.6581292,35.65172771,676,139.6581292,35.65172771
677,代田3-10-2,,,,,,,139.6568121,35.65211735,677,139.6568121,35.65211735
678,代田3-7-10,,,,,,,139.6573359,35.65287274,678,139.6573359,35.65287274
679,代田3-5-24,,,,,,,139.6597288,35.65292029,679,139.6597288,35.65292029
680,代田3-2-15,,,,,,,139.6601582,35.65226444,680,139.6601582,35.65226444
681,代田3-2,,,,,,,139.660167,35.65174923,681,139.660167,35.65174923
682,代田3-2,,,,,,,139.6601218,35.65267947,682,139.6601218,35.65267947
683,代田3-25-2,,,,,,,139.660006,35.65408058,683,139.660006,35.65408058
684,代田1-38-7,,,,,,,139.6602512,35.65427644,684,139.6602512,35.65427644
685,代田3-27-1,,,,,,,139.6584733,35.65413542,685,139.6584733,35.65413542
686,代田1-40-13,,,,,,,139.6615869,35.65436128,686,139.6615869,35.65436128
687,代田3-21-17,,,,,,,139.6576069,35.65416238,687,139.6576069,35.65416238
688,代田3-21-9,,,,,,,139.6571921,35.65376183,688,139.6571921,35.65376183
689,代田3-20-11,,,,,,,139.6571619,35.65404184,689,139.6571619,35.65404184
690,代田3-16-15,,,,,,,139.6562784,35.65388154,690,139.6562784,35.65388154
691,代田3-30-8,,,,,,,139.6564888,35.65438798,691,139.6564888,35.65438798
692,代田3-30-12,,,,,,,139.6568815,35.6547784,692,139.6568815,35.6547784
693,代田3-28-3,,,,,,,139.6573637,35.65494225,693,139.6573637,35.65494225
694,代田3-17-7,,,,,,,139.6555697,35.65353041,694,139.6555697,35.65353041
695,代田3-34-2,,,,,,,139.6555381,35.65464031,695,139.6555381,35.65464031
696,代田3-15-8,,,,,,,139.6549753,35.65429939,696,139.6549753,35.65429939
697,代田3-15-13,,,,,,,139.6554795,35.65448591,697,139.6554795,35.65448591
698,代田3-15-6,,,,,,,139.6548912,35.65398676,698,139.6548912,35.65398676
699,梅丘1-16-13,,,,,,,139.6544154,35.65426043,699,139.6544154,35.65426043
700,梅丘1-8-8,,,,,,,139.6539633,35.65411383,700,139.6539633,35.65411383
701,梅丘1-20-14,,,,,,,139.6542462,35.65500625,701,139.6542462,35.65500625
702,梅丘1-18-8,,,,,,,139.6549407,35.65536756,702,139.6549407,35.65536756
703,梅丘1-26-1,,,,,,,139.6547643,35.65553261,703,139.6547643,35.65553261
704,梅丘1-27-5,,,,,,,139.655108,35.65572169,704,139.655108,35.65572169
705,梅丘1-26-9,,,,,,,139.6551079,35.65613425,705,139.6551079,35.65613425
706,梅丘1-25-13,,,,,,,139.6546044,35.65588148,706,139.6546044,35.65588148
707,梅丘1-24-29,,,,,,,139.6545501,35.65611503,707,139.6545501,35.65611503
708,梅丘1-22-7,,,,,,,139.6536279,35.65574121,708,139.6536279,35.65574121
709,梅丘1-12-7,,,,,,,139.6528475,35.65523131,709,139.6528475,35.65523131
710,梅丘1-23-4,,,,,,,139.6525005,35.65541133,710,139.6525005,35.65541133
711,梅丘1-52-12,,,,,,,139.6523764,35.65501256,711,139.6523764,35.65501256
712,梅丘1-52-10,,,,,,,139.652334,35.65528714,712,139.652334,35.65528714
713,梅丘1-43-1,,,,,,,139.6521275,35.65577078,713,139.6521275,35.65577078
714,梅丘1-42-3,,,,,,,139.6516123,35.6558368,714,139.6516123,35.6558368
715,梅丘1-42-13,,,,,,,139.6522436,35.65616134,715,139.6522436,35.65616134
716,梅丘1-51-10,,,,,,,139.6519238,35.65510283,716,139.6519238,35.65510283
717,梅丘1-50-6,,,,,,,139.6515304,35.6551811,717,139.6515304,35.6551811
718,梅丘1-11-3,,,,,,,139.6526139,35.65410469,718,139.6526139,35.65410469
719,梅丘1-51-14,,,,,,,139.6518957,35.65458792,719,139.6518957,35.65458792
720,梅丘1-55-4,,,,,,,139.6510971,35.6542514,720,139.6510971,35.6542514
721,梅丘1-44-3,,,,,,,139.6511525,35.65548547,721,139.6511525,35.65548547
722,梅丘1-59-26,,,,,,,139.6513641,35.65333177,722,139.6513641,35.65333177
723,梅丘1-56-5,,,,,,,139.6500647,35.65421072,723,139.6500647,35.65421072
724,梅丘1-61-6,,,,,,,139.651842,35.65336125,724,139.651842,35.65336125
725,梅丘1-61-16,,,,,,,139.6525396,35.65333138,725,139.6525396,35.65333138
726,梅丘1-53-2,,,,,,,139.6522424,35.65397136,726,139.6522424,35.65397136
727,梅丘1-9-5,,,,,,,139.6534303,35.65397449,727,139.6534303,35.65397449
728,梅丘1-4-5,,,,,,,139.6531808,35.65335478,728,139.6531808,35.65335478
729,豪徳寺1-33-34,,,,,,,139.6496988,35.65373964,729,139.6496988,35.65373964
730,豪徳寺1-40-7,,,,,,,139.6484284,35.65448935,730,139.6484284,35.65448935
731,豪徳寺1-40-2,,,,,,,139.6491116,35.65473602,731,139.6491116,35.65473602
732,豪徳寺1-39-4,,,,,,,139.6490028,35.65499077,732,139.6490028,35.65499077
733,豪徳寺1-46-13,,,,,,,139.6480949,35.65525023,733,139.6480949,35.65525023
734,豪徳寺1-42-11,,,,,,,139.647818,35.65469681,734,139.647818,35.65469681
735,豪徳寺1-48-1,,,,,,,139.6479683,35.65553,735,139.6479683,35.65553
736,豪徳寺1-37-4,,,,,,,139.6486127,35.65565259,736,139.6486127,35.65565259
737,豪徳寺1-38-13,,,,,,,139.6487901,35.65540552,737,139.6487901,35.65540552
738,豪徳寺1-34-2,,,,,,,139.6491669,35.65539673,738,139.6491669,35.65539673
739,梅丘1-39-8,,,,,,,139.649921,35.65585064,739,139.649921,35.65585064
740,梅丘1-39-11,,,,,,,139.6501537,35.6556087,740,139.6501537,35.6556087
741,梅丘1-46-3,,,,,,,139.6497895,35.65525553,741,139.6497895,35.65525553
742,梅丘1-40-10,,,,,,,139.6505648,35.65567116,742,139.6505648,35.65567116
743,梅丘1-41-1,,,,,,,139.6511648,35.65605002,743,139.6511648,35.65605002
744,松原6-39-10,,,,,,,139.6508065,35.65637072,744,139.6508065,35.65637072
745,松原6-39-15,,,,,,,139.6513127,35.65664668,745,139.6513127,35.65664668
746,松原6-3-7,,,,,,,139.6533085,35.65687719,746,139.6533085,35.65687719
747,梅丘1-31-1,,,,,,,139.6543298,35.65633861,747,139.6543298,35.65633861
748,梅丘1-29-2,,,,,,,139.6554036,35.65635345,748,139.6554036,35.65635345
749,梅丘1-28-7,,,,,,,139.6556243,35.65627806,749,139.6556243,35.65627806
750,代田3-50-6,,,,,,,139.6576398,35.65621846,750,139.6576398,35.65621846
751,代田4-35-5,,,,,,,139.656688,35.657085,751,139.656688,35.657085
752,代田4-33-30,,,,,,,139.6565023,35.6578609,752,139.6565023,35.6578609
753,代田4-2-3,,,,,,,139.6581243,35.65796008,753,139.6581243,35.65796008
754,代田4-33-35,,,,,,,139.6577031,35.65830902,754,139.6577031,35.65830902
755,代田4-2-20,,,,,,,139.6580802,35.65905771,755,139.6580802,35.65905771
756,代田4-2-28,,,,,,,139.6593051,35.65879989,756,139.6593051,35.65879989
757,代田5-8-17,,,,,,,139.6602937,35.65851035,757,139.6602937,35.65851035
758,代田4-25-9,,,,,,,139.6554771,35.66086791,758,139.6554771,35.66086791
759,代田4-24-7,,,,,,,139.6563751,35.66028162,759,139.6563751,35.66028162
760,代田4-31-9,,,,,,,139.6566494,35.65960753,760,139.6566494,35.65960753
761,代田4-29-11,,,,,,,139.6577927,35.66040917,761,139.6577927,35.66040917
762,代田4-24-16,,,,,,,139.6570319,35.66087866,762,139.6570319,35.66087866
763,代田4-9-5,,,,,,,139.6592438,35.66082059,763,139.6592438,35.66082059
764,代田4-22-8,,,,,,,139.6575344,35.6609699,764,139.6575344,35.6609699
765,代田4-21-14,,,,,,,139.657097,35.66119091,765,139.657097,35.66119091
766,代田4-13-3,,,,,,,139.6584165,35.66131334,766,139.6584165,35.66131334
767,代田4-17-8,,,,,,,139.6574171,35.66223363,767,139.6574171,35.66223363
768,松原5-1-5,,,,,,,139.6561364,35.66235443,768,139.6561364,35.66235443
769,松原5-27-11,,,,,,,139.6546252,35.66257078,769,139.6546252,35.66257078
770,羽根木2-40-5,,,,,,,139.6548101,35.6636591,770,139.6548101,35.6636591
771,羽根木2-39-12,,,,,,,139.6544521,35.66457049,771,139.6544521,35.66457049
772,羽根木2-34-4,,,,,,,139.6562674,35.66446167,772,139.6562674,35.66446167
773,羽根木1-32-11,,,,,,,139.6563596,35.6635717,773,139.6563596,35.6635717
774,羽根木2-35-2,,,,,,,139.6554594,35.66381582,774,139.6554594,35.66381582
775,松原5-61-6,,,,,,,139.6570761,35.66336219,775,139.6570761,35.66336219
776,羽根木1-29-13,,,,,,,139.6573421,35.66460675,776,139.6573421,35.66460675
777,羽根木1-20-9,,,,,,,139.6576111,35.66304497,777,139.6576111,35.66304497
778,羽根木1-20-16,,,,,,,139.6585158,35.66315157,778,139.6585158,35.66315157
779,羽根木1-1-9,,,,,,,139.6594268,35.66282956,779,139.6594268,35.66282956
780,羽根木1-2-5,,,,,,,139.6597705,35.66310705,780,139.6597705,35.66310705
781,羽根木1-2-9,,,,,,,139.6602414,35.66294152,781,139.6602414,35.66294152
782,羽根木1-3-14,,,,,,,139.6602958,35.66332882,782,139.6602958,35.66332882
783,羽根木1-4-18,,,,,,,139.6603526,35.66359896,783,139.6603526,35.66359896
784,羽根木1-17-14,,,,,,,139.6593017,35.664987,784,139.6593017,35.664987
785,羽根木1-6-15,,,,,,,139.6604978,35.66438237,785,139.6604978,35.66438237
786,羽根木1-6-14,,,,,,,139.6605165,35.66457835,786,139.6605165,35.66457835
787,羽根木1-27-4,,,,,,,139.6579905,35.66551474,787,139.6579905,35.66551474
788,羽根木1-31-20,,,,,,,139.6571955,35.66530699,788,139.6571955,35.66530699
789,羽根木1-23-23,,,,,,,139.6589711,35.66506927,789,139.6589711,35.66506927
790,羽根木1-7-11,,,,,,,139.6605886,35.66496325,790,139.6605886,35.66496325
791,羽根木1-14-1,,,,,,,139.6603777,35.66592021,791,139.6603777,35.66592021
792,羽根木1-8-1,,,,,,,139.6606435,35.66545692,792,139.6606435,35.66545692
793,羽根木2-8-6,,,,,,,139.6583527,35.66673943,793,139.6583527,35.66673943
794,羽根木2-8-1,,,,,,,139.6590117,35.66669955,794,139.6590117,35.66669955
795,羽根木2-9-14,,,,,,,139.6577283,35.66697729,795,139.6577283,35.66697729
796,羽根木2-26-15,,,,,,,139.6574596,35.66678455,796,139.6574596,35.66678455
797,羽根木1-24-6,,,,,,,139.6586762,35.66591541,797,139.6586762,35.66591541
798,羽根木1-14-9,,,,,,,139.6593435,35.66612018,798,139.6593435,35.66612018
799,羽根木1-13-5,,,,,,,139.6593259,35.66645267,799,139.6593259,35.66645267
800,羽根木1-13-8,,,,,,,139.659297,35.66667581,800,139.659297,35.66667581
801,羽根木1-13-10,,,,,,,139.6596779,35.66695416,801,139.6596779,35.66695416
802,羽根木1-9,,,,,,,139.6607445,35.66601655,802,139.6607445,35.66601655
803,羽根木2-25-14,,,,,,,139.6567234,35.66721964,803,139.6567234,35.66721964
804,松原1-18-20,,,,,,,139.6560548,35.66692382,804,139.6560548,35.66692382
805,松原1-11-4,,,,,,,139.6536349,35.66640068,805,139.6536349,35.66640068
806,松原1-29-6,,,,,,,139.6529256,35.66622539,806,139.6529256,35.66622539
807,松原1-19-1,,,,,,,139.6555822,35.666481,807,139.6555822,35.666481
808,代田6-18-15,,,,,,,139.6622786,35.6668946,808,139.6622786,35.6668946
809,代田6-16-12,,,,,,,139.6626357,35.6667453,809,139.6626357,35.6667453
810,代田6-21-5,,,,,,,139.6617819,35.66488167,810,139.6617819,35.66488167
811,代田6-21-5,,,,,,,139.6623293,35.66495582,811,139.6623293,35.66495582
812,代田6-22-9,,,,,,,139.6609692,35.66558656,812,139.6609692,35.66558656
813,代田6-22-6,,,,,,,139.6608826,35.66519947,813,139.6608826,35.66519947
814,代田6-22-2,,,,,,,139.6608769,35.66494663,814,139.6608769,35.66494663
815,代田6-23-7,,,,,,,139.6607913,35.66465699,815,139.6607913,35.66465699
816,代田6-23-13,,,,,,,139.661156,35.66464372,816,139.661156,35.66464372
817,代田6-24-6,,,,,,,139.6614308,35.66460932,817,139.6614308,35.66460932
818,代田6-24-14,,,,,,,139.6620567,35.66456442,818,139.6620567,35.66456442
819,代田6-26-4,,,,,,,139.6625066,35.66424282,819,139.6625066,35.66424282
820,代田6-28-13,,,,,,,139.6620437,35.66409289,820,139.6620437,35.66409289
821,代田6-28-9,,,,,,,139.6615474,35.66395797,821,139.6615474,35.66395797
822,代田6-28-4,,,,,,,139.6619195,35.66363888,822,139.6619195,35.66363888
823,代田6-8-10,,,,,,,139.6632649,35.66431149,823,139.6632649,35.66431149
824,代田6-9-8,,,,,,,139.6637176,35.66417594,824,139.6637176,35.66417594
825,代田6-27-5,,,,,,,139.6625472,35.66360272,825,139.6625472,35.66360272
826,代田6-32-14,,,,,,,139.6633637,35.66349274,826,139.6633637,35.66349274
827,代田6-32-6,,,,,,,139.6625451,35.66320188,827,139.6625451,35.66320188
828,代田6-6-14,,,,,,,139.6638749,35.66363227,828,139.6638749,35.66363227
829,代田6-8-33,,,,,,,139.6637495,35.6632939,829,139.6637495,35.6632939
830,代田6-6-8,,,,,,,139.6642655,35.66328155,830,139.6642655,35.66328155
831,代田6-5-11,,,,,,,139.6638674,35.66280985,831,139.6638674,35.66280985
832,代田6-34-23,,,,,,,139.6618821,35.66287419,832,139.6618821,35.66287419
833,代田6-6-19,,,,,,,139.6645883,35.66366878,833,139.6645883,35.66366878
834,代田6-7-2,,,,,,,139.6649841,35.66379436,834,139.6649841,35.66379436
835,代田6-33-7,,,,,,,139.6623882,35.66278053,835,139.6623882,35.66278053
836,代田6-4-10,,,,,,,139.6633577,35.66268122,836,139.6633577,35.66268122
837,代田6-5-5,,,,,,,139.664757,35.66282651,837,139.664757,35.66282651
838,代田6-5-21,,,,,,,139.6652289,35.66324576,838,139.6652289,35.66324576
839,代田6-6-1,,,,,,,139.6652186,35.66333967,839,139.6652186,35.66333967
840,代田6-3-6,,,,,,,139.6648036,35.6623748,840,139.6648036,35.6623748
841,代田6-1-15,,,,,,,139.6639269,35.66227145,841,139.6639269,35.66227145
842,代田6-2-15,,,,,,,139.6652281,35.6623379,842,139.6652281,35.6623379
843,代田6-1-23,,,,,,,139.6653179,35.66212034,843,139.6653179,35.66212034
844,代田6-1-25,,,,,,,139.6655321,35.66212812,844,139.6655321,35.66212812
845,代田5-31-11,,,,,,,139.6642868,35.66178783,845,139.6642868,35.66178783
846,代田5-32-6,,,,,,,139.6629576,35.66185752,846,139.6629576,35.66185752
847,代田5-25-11,,,,,,,139.6624697,35.6619595,847,139.6624697,35.6619595
848,代田5-34-12,,,,,,,139.6645013,35.66185907,848,139.6645013,35.66185907
849,代田5-34-24,,,,,,,139.6653512,35.66161742,849,139.6653512,35.66161742
850,代田5-35-25,,,,,,,139.665519,35.66098003,850,139.665519,35.66098003
851,代田5-34-4,,,,,,,139.6640215,35.66109655,851,139.6640215,35.66109655
852,代田5-17-20,,,,,,,139.6624164,35.66121867,852,139.6624164,35.66121867
853,代田5-24-10,,,,,,,139.6627968,35.660979,853,139.6627968,35.660979
854,代田5-22-5,,,,,,,139.6630702,35.6606795,854,139.6630702,35.6606795
855,代田5-17-23,,,,,,,139.6625336,35.66058761,855,139.6625336,35.66058761
856,代田5-21-5,,,,,,,139.6635678,35.66046675,856,139.6635678,35.66046675
857,代田5-16-14,,,,,,,139.6616886,35.6607427,857,139.6616886,35.6607427
858,代田5-16-20,,,,,,,139.6620215,35.66041562,858,139.6620215,35.66041562
859,代田5-13-13,,,,,,,139.6607289,35.66132029,859,139.6607289,35.66132029
860,代田5-13-10,,,,,,,139.660299,35.66120168,860,139.660299,35.66120168
861,代田5-11-3,,,,,,,139.6609929,35.65969684,861,139.6609929,35.65969684
862,代田5-10-9,,,,,,,139.6601785,35.65970739,862,139.6601785,35.65970739
863,代田5-4-10,,,,,,,139.662178,35.65916852,863,139.662178,35.65916852
864,代田5-3-2,,,,,,,139.6625112,35.65883576,864,139.6625112,35.65883576
865,代田4-5-13,,,,,,,139.6598701,35.65950224,865,139.6598701,35.65950224
866,赤堤2-17-4,,,,,,,139.6481839,35.6570889,866,139.6481839,35.6570889
867,赤堤2-2-4,,,,,,,139.6481424,35.6565765,867,139.6481424,35.6565765
868,松原6-35-8,,,,,,,139.6489876,35.65728059,868,139.6489876,35.65728059
869,松原6-33-4,,,,,,,139.6486884,35.65811138,869,139.6486884,35.65811138
870,赤堤2-32-17,,,,,,,139.6479248,35.65908423,870,139.6479248,35.65908423
871,赤堤2-32-1,,,,,,,139.6482711,35.65858009,871,139.6482711,35.65858009
872,松原6-30-5,,,,,,,139.6496756,35.658377,872,139.6496756,35.658377
873,松原6-23-4,,,,,,,139.6498101,35.65924405,873,139.6498101,35.65924405
874,松原6-24-21,,,,,,,139.6517224,35.65984177,874,139.6517224,35.65984177
875,松原6-24-15,,,,,,,139.6513379,35.66020732,875,139.6513379,35.66020732
876,松原6-20-19,,,,,,,139.6492502,35.66032863,876,139.6492502,35.66032863
877,松原5-15-17,,,,,,,139.6494276,35.66079933,877,139.6494276,35.66079933
878,松原5-19-6,,,,,,,139.6485941,35.66213136,878,139.6485941,35.66213136
879,松原5-36-14,,,,,,,139.6483227,35.66294281,879,139.6483227,35.66294281
880,松原5-23-6,,,,,,,139.6507723,35.66208187,880,139.6507723,35.66208187
881,松原5-11-23,,,,,,,139.6513907,35.66187918,881,139.6513907,35.66187918
882,松原5-11-14,,,,,,,139.6509293,35.66139724,882,139.6509293,35.66139724
883,松原5-24-3,,,,,,,139.6521393,35.6617068,883,139.6521393,35.6617068
884,松原5-10-19,,,,,,,139.6523581,35.66140345,884,139.6523581,35.66140345
885,松原5-11-6,,,,,,,139.6514573,35.66071011,885,139.6514573,35.66071011
886,松原6-11-8,,,,,,,139.6535386,35.6609494,886,139.6535386,35.6609494
887,松原5-26-3,,,,,,,139.6537699,35.66166534,887,139.6537699,35.66166534
888,松原6-10-21,,,,,,,139.6534465,35.66015001,888,139.6534465,35.66015001
889,松原6-8-21,,,,,,,139.6542452,35.65931428,889,139.6542452,35.65931428
890,松原6-8-11,,,,,,,139.653653,35.65874156,890,139.653653,35.65874156
891,代田4-13-17,,,,,,,139.6586717,35.66210881,891,139.6586717,35.66210881
892,代田4-12-15,,,,,,,139.6592116,35.66203776,892,139.6592116,35.66203776
893,北沢2-9-2,,,,,,,139.66871,35.66180585,893,139.66871,35.66180585
894,北沢2-16-1,,,,,,,139.6663808,35.65973012,894,139.6663808,35.65973012
895,北沢2-12-6,,,,,,,139.6676098,35.66081761,895,139.6676098,35.66081761
896,北沢2-10-10,,,,,,,139.6679885,35.66181523,896,139.6679885,35.66181523
897,梅丘3-3-7,,,,,,,139.6571932,35.65036149,897,139.6571932,35.65036149
898,梅丘3-3-15,,,,,,,139.6573883,35.65014508,898,139.6573883,35.65014508
899,梅丘3-1-2,,,,,,,139.6583762,35.64989368,899,139.6583762,35.64989368
900,梅丘3-1-10,,,,,,,139.6581537,35.65039047,900,139.6581537,35.65039047
901,梅丘3-19-7,,,,,,,139.6585412,35.65132251,901,139.6585412,35.65132251
902,梅丘2-7-6,,,,,,,139.6511217,35.64964451,902,139.6511217,35.64964451
903,北沢1-29-6,,,,,,,139.6727998,35.66274069,903,139.6727998,35.66274069
904,梅丘1-6-10,,,,,,,139.6544055,35.65329306,904,139.6544055,35.65329306
905,梅丘1-8-3,,,,,,,139.653737,35.65356266,905,139.653737,35.65356266
906,梅丘1-6-2,,,,,,,139.65384,35.65277402,906,139.65384,35.65277402
907,梅丘2-13-8,,,,,,,139.6535789,35.64964388,907,139.6535789,35.64964388
908,梅丘1-24-10,,,,,,,139.6531804,35.65570917,908,139.6531804,35.65570917
