市区町村コード,NO,都道府県名,市区町村名,種別,住所（都道府県）,住所（市区町村）,住所（町名番地）,方書,緯度,経度,消火器番号,備考
013206,0000006101,東京都,府中市,その他,東京都,府中市,是政1丁目24番地,,35.66273943,139.494436,06-101,
013206,0000007001,東京都,府中市,その他,東京都,府中市,八幡町1丁目4番地,,35.67038923,139.4837191,07-001,
013206,0000007002,東京都,府中市,その他,東京都,府中市,八幡町1丁目5番地,,35.6705238,139.4852077,07-002,
013206,0000007003,東京都,府中市,その他,東京都,府中市,八幡町1丁目18番地,,35.66852554,139.4857826,07-003,
013206,0000007004,東京都,府中市,その他,東京都,府中市,八幡町2丁目24番地,,35.67022474,139.4889108,07-004,
013206,0000007005,東京都,府中市,その他,東京都,府中市,緑町1丁目19番地,,35.67316312,139.4879754,07-005,
013206,0000007008,東京都,府中市,その他,東京都,府中市,八幡町1丁目13番地,,35.66933555,139.4844939,07-008,
013206,0000007009,東京都,府中市,その他,東京都,府中市,八幡町2丁目29番地,,35.66908848,139.4893538,07-009,
013206,0000007012,東京都,府中市,その他,東京都,府中市,八幡町2丁目20番地,,35.66943103,139.4883016,07-012,
013206,0000007013,東京都,府中市,その他,東京都,府中市,八幡町1丁目17番地,,35.66853407,139.4838141,07-013,
013206,0000007014,東京都,府中市,その他,東京都,府中市,八幡町1丁目13番地3,,35.66977801,139.4845308,07-014,
013206,0000007015,東京都,府中市,その他,東京都,府中市,八幡町3丁目5番地,,35.6690532,139.4904828,07-015,
013206,0000007016,東京都,府中市,その他,東京都,府中市,緑町1丁目2番地,,35.67191962,139.4839598,07-016,
013206,0000007017,東京都,府中市,その他,東京都,府中市,緑町2丁目8番地,,35.67234452,139.4908286,07-017,
013206,0000007018,東京都,府中市,その他,東京都,府中市,若松町2丁目6番地,,35.67132072,139.4958231,07-018,
013206,0000007019,東京都,府中市,その他,東京都,府中市,若松町2丁目10番地,,35.67292824,139.497011,07-019,
013206,0000007020,東京都,府中市,その他,東京都,府中市,緑町3丁目27番地,,35.6720282,139.4918687,07-020,
013206,0000007021,東京都,府中市,その他,東京都,府中市,八幡町3丁目8番地,,35.66814176,139.492171,07-021,
013206,0000007022,東京都,府中市,その他,東京都,府中市,若松町2丁目8番地,,35.67217215,139.4943813,07-022,
013206,0000007023,東京都,府中市,その他,東京都,府中市,若松町2丁目1番地,,35.67083327,139.4945218,07-023,
013206,0000007024,東京都,府中市,その他,東京都,府中市,八幡町2丁目2番地,,35.66989775,139.4859916,07-024,
013206,0000007025,東京都,府中市,その他,東京都,府中市,八幡町2丁目28番地,,35.67011066,139.4903817,07-025,
013206,0000007026,東京都,府中市,その他,東京都,府中市,八幡町2丁目3番地1,,35.67030489,139.4874762,07-026,
013206,0000007027,東京都,府中市,その他,東京都,府中市,八幡町1丁目8番地,,35.67041115,139.4857068,07-027,
013206,0000007028,東京都,府中市,その他,東京都,府中市,八幡町2丁目1番地,,35.67109546,139.4861251,07-028,
013206,0000007029,東京都,府中市,その他,東京都,府中市,八幡町1丁目5番地,,35.67180789,139.485061,07-029,
013206,0000007030,東京都,府中市,その他,東京都,府中市,八幡町2丁目4番地4,,35.670291,139.4869305,07-030,
013206,0000007032,東京都,府中市,その他,東京都,府中市,八幡町3丁目7番地,,35.6684373,139.4903549,07-032,
013206,0000007033,東京都,府中市,その他,東京都,府中市,八幡町1丁目19番地,,35.66798614,139.4856915,07-033,
013206,0000007034,東京都,府中市,その他,東京都,府中市,八幡町2丁目16番地,,35.66795648,139.488403,07-034,
013206,0000007035,東京都,府中市,その他,東京都,府中市,八幡町2丁目17番地,,35.66878121,139.487397,07-035,
013206,0000007036,東京都,府中市,その他,東京都,府中市,八幡町3丁目2番地28,,35.66979343,139.4914373,07-036,
013206,0000007037,東京都,府中市,その他,東京都,府中市,八幡町3丁目17番地,,35.66873024,139.491939,07-037,
013206,0000007038,東京都,府中市,その他,東京都,府中市,緑町1丁目16番地5,,35.67261304,139.4862209,07-038,
013206,0000007039,東京都,府中市,その他,東京都,府中市,緑町1丁目35番地,,35.67488399,139.4873692,07-039,
013206,0000007040,東京都,府中市,その他,東京都,府中市,緑町2丁目6番地,,35.67056178,139.4892374,07-040,
013206,0000007041,東京都,府中市,その他,東京都,府中市,緑町3丁目23番地,,35.67123458,139.4921637,07-041,
013206,0000007042,東京都,府中市,その他,東京都,府中市,若松町2丁目9番地,,35.67220926,139.49609,07-042,
013206,0000007043,東京都,府中市,その他,東京都,府中市,若松町2丁目5番地,,35.67142825,139.4968935,07-043,
013206,0000007044,東京都,府中市,その他,東京都,府中市,緑町2丁目8番地,,35.67198084,139.4912289,07-044,
013206,0000007045,東京都,府中市,その他,東京都,府中市,八幡町2丁目24番地,,35.67019726,139.4895419,07-045,
013206,0000007047,東京都,府中市,その他,東京都,府中市,若松町2丁目4番地,,35.67160728,139.4985948,07-047,
013206,0000007048,東京都,府中市,その他,東京都,府中市,若松町2丁目8番地,,35.67280765,139.4953265,07-048,
013206,0000007050,東京都,府中市,その他,東京都,府中市,緑町2丁目23番地,,35.67413153,139.4892597,07-050,
013206,0000007051,東京都,府中市,その他,東京都,府中市,八幡町1丁目15番地,,35.66947425,139.4835529,07-051,
013206,0000007053,東京都,府中市,その他,東京都,府中市,八幡町2丁目10番地,,35.66844535,139.4865578,07-053,
013206,0000007054,東京都,府中市,その他,東京都,府中市,八幡町2丁目18番地,,35.66907012,139.4882444,07-054,
013206,0000007055,東京都,府中市,その他,東京都,府中市,八幡町3丁目7番地14,,35.66871859,139.491078,07-055,
013206,0000007057,東京都,府中市,その他,東京都,府中市,緑町1丁目18番地,,35.67255321,139.4871819,07-057,
013206,0000007058,東京都,府中市,その他,東京都,府中市,緑町2丁目28番地,,35.6757526,139.4877404,07-058,
013206,0000007059,東京都,府中市,その他,東京都,府中市,若松町2丁目7番地38,,35.67208467,139.495551,07-059,
013206,0000007060,東京都,府中市,その他,東京都,府中市,若松町2丁目10番地,,35.67246118,139.4974509,07-060,
013206,0000007061,東京都,府中市,その他,東京都,府中市,八幡町2丁目33番地,,35.66771919,139.4901626,07-061,
013206,0000007062,東京都,府中市,その他,東京都,府中市,八幡町1丁目4番地10,,35.67060239,139.4845043,07-062,
013206,0000007063,東京都,府中市,その他,東京都,府中市,緑町2丁目23番地,,35.67452139,139.4896499,07-063,
013206,0000007064,東京都,府中市,その他,東京都,府中市,八幡町2丁目18番地,,35.66828423,139.4880639,07-064,
013206,0000007065,東京都,府中市,その他,東京都,府中市,緑町1丁目39番地,,35.67505909,139.4877599,07-065,
013206,0000007066,東京都,府中市,その他,東京都,府中市,八幡町2丁目14番地,,35.66740839,139.4865726,07-066,
013206,0000007068,東京都,府中市,その他,東京都,府中市,若松町2丁目10番地,,35.67240467,139.4980186,07-068,
013206,0000007069,東京都,府中市,その他,東京都,府中市,若松町4丁目5番地56,,35.67667094,139.497282,07-069,
013206,0000007070,東京都,府中市,その他,東京都,府中市,若松町1丁目6番地26,,35.67011985,139.4970347,07-070,
013206,0000007071,東京都,府中市,その他,東京都,府中市,若松町1丁目3番地,,35.66954274,139.4955747,07-071,
013206,0000007072,東京都,府中市,その他,東京都,府中市,八幡町2丁目23番地,,35.67046831,139.4876136,07-072,
013206,0000007073,東京都,府中市,その他,東京都,府中市,八幡町2丁目8番地,,35.66914946,139.4874402,07-073,
013206,0000007074,東京都,府中市,その他,東京都,府中市,八幡町2丁目31番地,,35.66911207,139.4891036,07-074,
013206,0000007075,東京都,府中市,その他,東京都,府中市,八幡町2丁目15番地,,35.66794516,139.4874735,07-075,
013206,0000007076,東京都,府中市,その他,東京都,府中市,八幡町1丁目10番地,,35.66928957,139.4858645,07-076,
013206,0000007077,東京都,府中市,その他,東京都,府中市,若松町1丁目1番地,,35.66995775,139.4946295,07-077,
013206,0000007078,東京都,府中市,その他,東京都,府中市,緑町3丁目33番地,,35.67269994,139.4937723,07-078,
013206,0000007079,東京都,府中市,その他,東京都,府中市,緑町3丁目27番地,,35.67256094,139.4919979,07-079,
013206,0000007080,東京都,府中市,その他,東京都,府中市,緑町3丁目17番地,,35.6714229,139.494328,07-080,
013206,0000007081,東京都,府中市,その他,東京都,府中市,緑町2丁目11番地,,35.67187267,139.4900938,07-081,
013206,0000007082,東京都,府中市,その他,東京都,府中市,八幡町2丁目36番地,,35.66654033,139.4898118,07-082,
013206,0000007083,東京都,府中市,その他,東京都,府中市,八幡町2丁目37番地,,35.66719123,139.4879146,07-083,
013206,0000007084,東京都,府中市,その他,東京都,府中市,緑町2丁目12番地,,35.67179178,139.4879686,07-084,
013206,0000007086,東京都,府中市,その他,東京都,府中市,緑町2丁目8番地,,35.67244374,139.4904312,07-086,
013206,0000007087,東京都,府中市,その他,東京都,府中市,緑町3丁目11番地,,35.67090213,139.4908111,07-087,
013206,0000007088,東京都,府中市,その他,東京都,府中市,緑町1丁目18番地,,35.67265883,139.4882304,07-088,
013206,0000007089,東京都,府中市,その他,東京都,府中市,緑町1丁目39番地,,35.67543491,139.4883651,07-089,
013206,0000007090,東京都,府中市,その他,東京都,府中市,緑町2丁目25番地,,35.67529041,139.4898179,07-090,
013206,0000007091,東京都,府中市,その他,東京都,府中市,八幡町1丁目18番地,,35.66861073,139.4848471,07-091,
013206,0000007094,東京都,府中市,その他,東京都,府中市,緑町3丁目8番地,,35.67067937,139.4943556,07-094,
013206,0000007095,東京都,府中市,その他,東京都,府中市,若松町2丁目5番地,,35.67096303,139.4972562,07-095,
013206,0000007096,東京都,府中市,その他,東京都,府中市,八幡町1丁目1番地,,35.67112335,139.4853104,07-096,
013206,0000007097,東京都,府中市,その他,東京都,府中市,八幡町1丁目7番地,,35.67080612,139.4852564,07-097,
013206,0000007098,東京都,府中市,その他,東京都,府中市,緑町1丁目31番地,,35.6737498,139.4883192,07-098,
013206,0000007099,東京都,府中市,その他,東京都,府中市,八幡町1丁目14番地,,35.66869955,139.4838088,07-099,
013206,0000007100,東京都,府中市,その他,東京都,府中市,八幡町1丁目14番地,,35.66906669,139.4842397,07-100,
013206,0000007101,東京都,府中市,その他,東京都,府中市,八幡町2丁目12番地,,35.66798324,139.487039,07-101,
013206,0000007102,東京都,府中市,その他,東京都,府中市,八幡町3丁目8番地,,35.66787525,139.4913187,07-102,
013206,0000007103,東京都,府中市,その他,東京都,府中市,若松町2丁目6番地,,35.67161315,139.4958909,07-103,
013206,0000007104,東京都,府中市,その他,東京都,府中市,緑町1丁目23番地,,35.67276839,139.4866023,07-104,
013206,0000007105,東京都,府中市,その他,東京都,府中市,緑町1丁目37番地,,35.67452638,139.4876462,07-105,
013206,0000007106,東京都,府中市,その他,東京都,府中市,緑町2丁目32番地,,35.67633597,139.4899906,07-106,
013206,0000007107,東京都,府中市,その他,東京都,府中市,緑町1丁目39番地,,35.6748028,139.4891175,07-107,
013206,0000007108,東京都,府中市,その他,東京都,府中市,緑町1丁目18番地,,35.67246303,139.4876569,07-108,
013206,0000007109,東京都,府中市,その他,東京都,府中市,緑町1丁目8番地,,35.67147234,139.4865001,07-109,
013206,0000007110,東京都,府中市,その他,東京都,府中市,緑町2丁目20番地,,35.67313365,139.4885135,07-110,
013206,0000007111,東京都,府中市,その他,東京都,府中市,緑町2丁目7番地8,,35.67161169,139.4907675,07-111,
013206,0000007112,東京都,府中市,その他,東京都,府中市,緑町3丁目30番地,,35.67245655,139.4924363,07-112,
013206,0000007113,東京都,府中市,その他,東京都,府中市,緑町3丁目11番地,,35.67096103,139.4926439,07-113,
013206,0000007114,東京都,府中市,その他,東京都,府中市,緑町3丁目21番地,,35.67149445,139.4925466,07-114,
013206,0000007116,東京都,府中市,その他,東京都,府中市,緑町3丁目30番地,,35.67264712,139.4930806,07-116,
013206,0000007117,東京都,府中市,その他,東京都,府中市,緑町2丁目6番地,,35.67043287,139.4897534,07-117,
013206,0000007118,東京都,府中市,その他,東京都,府中市,緑町1丁目3番地,,35.67162148,139.4843304,07-118,
013206,0000007119,東京都,府中市,その他,東京都,府中市,緑町1丁目29番地2,,35.67364251,139.4869103,07-119,
013206,0000007120,東京都,府中市,その他,東京都,府中市,緑町2丁目20番地10,,35.67344034,139.4895544,07-120,
013206,0000007121,東京都,府中市,その他,東京都,府中市,緑町2丁目18番地1,,35.6727839,139.4896178,07-121,
013206,0000007122,東京都,府中市,その他,東京都,府中市,緑町1丁目9番地1,,35.67118992,139.4876606,07-122,
013206,0000007123,東京都,府中市,その他,東京都,府中市,八幡町2丁目23番地,,35.67064675,139.488441,07-123,
013206,0000008001,東京都,府中市,その他,東京都,府中市,新町1丁目58番地,,35.6851511,139.4880935,08-001,
013206,0000008002,東京都,府中市,その他,東京都,府中市,新町1丁目22番地2,,35.6873588,139.4860107,08-002,
